2025-04-23 19:19:30 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:21 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:22 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:22 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:22 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:22 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:22 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:22 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:22 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:23 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:23 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:23 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:23 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:23 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:23 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:23 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:24 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:24 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:24 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:24 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:24 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:24 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:24 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:24 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:24 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:24 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:24 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:25 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:25 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:25 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:25 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:25 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:25 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:25 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:25 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:26 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:26 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-04-23 19:24:26 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
